image,critical,high,total
rancher/hardened-addon-resizer:1.8.22-build20250110,0,0,0
rancher/hardened-calico:v3.29.1-build20250110,0,1,1
rancher/hardened-cluster-autoscaler:v1.9.0-build20241126,0,0,0
rancher/hardened-coredns:v1.12.0-build20241126,0,0,0
rancher/hardened-dns-node-cache:1.24.0-build20241211,0,0,0
rancher/hardened-etcd:v3.5.16-k3s1-build20241106,0,0,0
rancher/hardened-flannel:v0.26.3-build20250108,0,1,1
rancher/hardened-k8s-metrics-server:v0.7.2-build20250110,0,0,0
rancher/hardened-kubernetes:v1.29.13-rke2r1-build20250117,0,1,1
rancher/klipper-helm:v0.9.3-build20241008,0,2,2
rancher/klipper-lb:v0.4.9,0,2,2
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.5.0,0,0,0
rancher/mirrored-pause:3.6,0,0,0
rancher/mirrored-sig-storage-snapshot-controller:v8.2.0,0,0,0
rancher/nginx-ingress-controller:v1.12.0-hardened2,0,2,2
rancher/rke2-cloud-provider:v1.29.10-0.20241016053521-9510ac25fefb-build20241016,0,0,0
rancher/rke2-runtime:v1.29.13-rke2r1,0,0,0
