image,critical,high,total
rancher/aks-operator:v1.13.7,0,5,5
rancher/appco-alertmanager:0.28.1-12.7,0,14,14
rancher/appco-grafana:12.1.1-2.2,3,71,74
rancher/appco-k8s-sidecar:1.30.7-11.3,1,23,24
rancher/appco-kube-rbac-proxy:0.19.1-15.2,0,31,31
rancher/appco-kube-state-metrics:2.17.0-10.7,0,29,29
rancher/appco-node-exporter:1.9.1-11.3,0,28,28
rancher/appco-redis:8.0.3-2.1,1,8,9
rancher/appco-thanos:0.39.2-7.3,0,29,29
rancher/backup-restore-operator:v9.0.4,0,14,14
rancher/compliance-operator:v1.3.8,0,2,2
rancher/eks-operator:v1.13.7,0,6,6
rancher/fleet-agent:v0.14.8,0,0,0
rancher/fleet:v0.14.8,0,3,3
rancher/gke-operator:v1.13.7,0,7,7
rancher/hardened-addon-resizer:1.8.23-build20260511,0,2,2
rancher/hardened-calico:v3.32.0-build20260511,0,3,3
rancher/hardened-cluster-autoscaler:v1.10.3-build20260511,0,2,2
rancher/hardened-cni-plugins:v1.9.1-build20260511,0,2,2
rancher/hardened-coredns:v1.14.3-build20260511,0,3,3
rancher/hardened-csi-snapshotter:v8.5.0-build20260513,0,2,2
rancher/hardened-dns-node-cache:1.26.8-build20260511,0,3,3
rancher/hardened-etcd:v3.6.7-k3s1-build20260512,0,0,0
rancher/hardened-flannel:v0.28.4-build20260511,0,3,3
rancher/hardened-k8s-metrics-server:v0.8.1-build20260513,0,2,2
rancher/hardened-kubernetes:v1.32.13-rke2r1-build20260227,0,75,75
rancher/hardened-kubernetes:v1.33.12-rke2r2-build20260521,0,38,38
rancher/hardened-kubernetes:v1.34.8-rke2r2-build20260521,0,38,38
rancher/hardened-multus-cni:v4.2.4-build20260310,0,21,21
rancher/hardened-multus-dynamic-networks-controller:v0.3.7-build20260310,0,5,5
rancher/hardened-multus-thick:v4.2.4-build20260310,0,19,19
rancher/hardened-snapshot-controller:v8.5.0-build20260513,0,2,2
rancher/hardened-traefik:v3.6.16-build20260512,0,14,14
rancher/hardened-whereabouts:v0.9.3-build20260511,0,8,8
rancher/harvester-cloud-provider:v0.2.4,1,23,24
rancher/harvester-cloud-provider:v0.2.5,0,20,20
rancher/harvester-csi-driver:v0.2.8,0,16,16
rancher/harvester-csi-driver:v0.2.9,0,5,5
rancher/k3s-upgrade:v1.32.13-k3s1,0,9,9
rancher/k3s-upgrade:v1.33.12-k3s1,0,5,5
rancher/k3s-upgrade:v1.34.8-k3s1,0,4,4
rancher/klipper-helm:v0.10.0-build20260513,0,24,24
rancher/klipper-helm:v0.9.4-build20250113,0,79,79
rancher/klipper-lb:v0.4.16,0,2,2
rancher/klipper-lb:v0.4.17,0,0,0
rancher/kube-api-auth:v0.2.6,0,10,10
rancher/kube-webhook-certgen:v1.14.5-hardened2,0,8,8
rancher/kubectl:v1.34.1,0,11,11
rancher/kubectl:v1.34.5,0,7,7
rancher/kuberlr-kubectl:v6.0.0,0,49,49
rancher/kuberlr-kubectl:v6.0.3,0,35,35
rancher/kuberlr-kubectl:v6.1.0,0,14,14
rancher/local-path-provisioner:v0.0.36,0,4,4
rancher/machine:v0.15.0-rancher137,2,36,38
rancher/mirrored-bci-busybox:15.6.24.2,0,7,7
rancher/mirrored-bci-micro:15.6.24.2,0,5,5
rancher/mirrored-calico-apiserver:v3.32.0,0,0,0
rancher/mirrored-calico-cni:v3.32.0,0,0,0
rancher/mirrored-calico-csi:v3.32.0,0,8,8
rancher/mirrored-calico-ctl:v3.32.0,0,19,19
rancher/mirrored-calico-envoy-gateway:v3.32.0,0,19,19
rancher/mirrored-calico-envoy-proxy:v3.32.0,0,0,0
rancher/mirrored-calico-envoy-ratelimit:v3.32.0,0,6,6
