image,critical,high,total
rancher/shell:v0.5.0,1,85,86
rancher/support-bundle-kit:v0.0.57,3,48,51
rancher/system-agent-installer-rancher:v2.12.2,0,15,15
rancher/system-agent-installer-rke2:v1.33.5-rke2r1,0,0,0
rancher/system-agent:v0.3.13-suc,1,31,32
rancher/system-upgrade-controller:v0.16.0,0,10,10
registry.k8s.io/sig-storage/snapshot-controller:v6.3.3,0,16,16
registry.k8s.io/sig-storage/snapshot-validation-webhook:v6.3.3,0,16,16
registry.suse.com/bci/bci-base:15.6,2,22,24
registry.suse.com/suse/sles/15.7/cdi-apiserver:1.62.0-150700.9.3.1,4,18,22
registry.suse.com/suse/sles/15.7/cdi-cloner:1.62.0-150700.9.3.1,3,23,26
registry.suse.com/suse/sles/15.7/cdi-controller:1.62.0-150700.9.3.1,4,20,24
registry.suse.com/suse/sles/15.7/cdi-importer:1.62.0-150700.9.3.1,3,30,33
registry.suse.com/suse/sles/15.7/cdi-operator:1.62.0-150700.9.3.1,5,22,27
registry.suse.com/suse/sles/15.7/cdi-uploadproxy:1.62.0-150700.9.3.1,5,22,27
registry.suse.com/suse/sles/15.7/cdi-uploadserver:1.62.0-150700.9.3.1,5,26,31
registry.suse.com/suse/sles/15.7/libguestfs-tools:1.5.2-150700.3.5.2,3,94,97
registry.suse.com/suse/sles/15.7/virt-api:1.5.2-150700.3.5.2,2,21,23
registry.suse.com/suse/sles/15.7/virt-controller:1.5.2-150700.3.5.2,3,27,30
registry.suse.com/suse/sles/15.7/virt-handler:1.5.2-150700.3.5.2,3,32,35
registry.suse.com/suse/sles/15.7/virt-launcher:1.5.2-150700.3.5.2,3,66,69
registry.suse.com/suse/sles/15.7/virt-operator:1.5.2-150700.3.5.2,3,23,26
registry.suse.com/suse/vmdp/vmdp:2.5.4.2,0,0,0
