image,release,package_name,package_version,type,vulnerability_id,severity,url,target,patched_version,mirrored,status,justification
rancher/hardened-addon-resizer:1.8.23-build20260413,rke2/v1.36.0,stdlib,v1.25.9,gobinary,CVE-2026-33814,HIGH,https://avd.aquasec.com/nvd/cve-2026-33814,pod_nanny,"1.25.10, 1.26.3",false,affected,
rancher/hardened-addon-resizer:1.8.23-build20260413,rke2/v1.36.0,stdlib,v1.25.9,gobinary,CVE-2026-39836,HIGH,https://avd.aquasec.com/nvd/cve-2026-39836,pod_nanny,"1.25.10, 1.26.3",false,affected,
rancher/hardened-addon-resizer:1.8.23-build20260413,rke2/v1.36.0,golang.org/x/net,v0.33.0,gobinary,CVE-2025-22870,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-22870,pod_nanny,0.36.0,false,not_affected,vulnerable_code_not_present
rancher/hardened-addon-resizer:1.8.23-build20260413,rke2/v1.36.0,golang.org/x/net,v0.33.0,gobinary,CVE-2025-22872,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-22872,pod_nanny,0.38.0,false,not_affected,vulnerable_code_not_present
rancher/hardened-addon-resizer:1.8.23-build20260413,rke2/v1.36.0,golang.org/x/oauth2,v0.24.0,gobinary,CVE-2025-22868,HIGH,https://avd.aquasec.com/nvd/cve-2025-22868,pod_nanny,0.27.0,false,not_affected,vulnerable_code_not_present
rancher/hardened-addon-resizer:1.8.23-build20260413,rke2/v1.36.0,stdlib,v1.25.9,gobinary,CVE-2026-33811,HIGH,https://avd.aquasec.com/nvd/cve-2026-33811,pod_nanny,"1.25.10, 1.26.3",false,not_affected,vulnerable_code_not_in_execute_path
rancher/hardened-addon-resizer:1.8.23-build20260413,rke2/v1.36.0,stdlib,v1.25.9,gobinary,CVE-2026-39820,HIGH,https://avd.aquasec.com/nvd/cve-2026-39820,pod_nanny,"1.25.10, 1.26.3",false,not_affected,vulnerable_code_not_present
rancher/hardened-addon-resizer:1.8.23-build20260413,rke2/v1.36.0,stdlib,v1.25.9,gobinary,CVE-2026-42499,HIGH,https://avd.aquasec.com/nvd/cve-2026-42499,pod_nanny,"1.25.10, 1.26.3",false,not_affected,vulnerable_code_not_present
rancher/hardened-addon-resizer:1.8.23-build20260413,rke2/v1.36.0,stdlib,v1.25.9,gobinary,CVE-2026-39823,MEDIUM,https://avd.aquasec.com/nvd/cve-2026-39823,pod_nanny,"1.25.10, 1.26.3",false,not_affected,vulnerable_code_not_present
rancher/hardened-addon-resizer:1.8.23-build20260413,rke2/v1.36.0,stdlib,v1.25.9,gobinary,CVE-2026-39825,MEDIUM,https://avd.aquasec.com/nvd/cve-2026-39825,pod_nanny,"1.25.10, 1.26.3",false,not_affected,vulnerable_code_not_present
rancher/hardened-addon-resizer:1.8.23-build20260413,rke2/v1.36.0,stdlib,v1.25.9,gobinary,CVE-2026-39826,MEDIUM,https://avd.aquasec.com/nvd/cve-2026-39826,pod_nanny,"1.25.10, 1.26.3",false,not_affected,vulnerable_code_not_present
rancher/hardened-cluster-autoscaler:v1.10.3-build20260511,rke2/v1.36.0,golang.org/x/net,v0.36.0,gobinary,CVE-2025-22872,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-22872,cluster-proportional-autoscaler,0.38.0,false,not_affected,vulnerable_code_not_present
rancher/hardened-cluster-autoscaler:v1.10.3-build20260511,rke2/v1.36.0,golang.org/x/oauth2,v0.23.0,gobinary,CVE-2025-22868,HIGH,https://avd.aquasec.com/nvd/cve-2025-22868,cluster-proportional-autoscaler,0.27.0,false,not_affected,vulnerable_code_not_present
